1 	A Brave Refrain 	James-Whitcomb-Riley 	kids 	139 	126 	there are breathtaking descriptions of kids by James-Whitcomb-Riley 	1505 	images/book/kids/7.jpeg 	
2880 	At The Aquarium 	Max-Eastman 	biography 	138 	102 	this book talks about biography by Max-Eastman 	1370 	images/book/biography/32.jpeg 	
2881 	At the Back of the North Wind 	George-MacDonald 	health 	102 	57 	this is a masterpiece on health by George-MacDonald 	1886 	images/book/health/56.jpeg 	
2882 	At The Banquet To The Chinese Embassy 	Oliver-Wendell-Holmes 	science 	182 	147 	this is a good book on science by Oliver-Wendell-Holmes 	1754 	images/book/science/8.jpeg 	
2883 	At The Banquet To The Grand Duke Alexis 	Oliver-Wendell-Holmes 	kids 	162 	143 	this is a masterpiece on kids by Oliver-Wendell-Holmes 	1432 	images/book/kids/75.jpeg 	
2884 	At The Banquet To The Japanese Embassy 	Oliver-Wendell-Holmes 	biography 	187 	148 	there are breathtaking descriptions of biography by Oliver-Wendell-Holmes 	1255 	images/book/biography/23.jpeg 	
2885 	At the Barbers 	Anton-Chekhov 	kids 	195 	192 	there are breathtaking descriptions of kids by Anton-Chekhov 	1507 	images/book/kids/42.jpeg 	
2886 	At the Bay 	Katherine-Mansfield 	health 	158 	117 	this is a masterpiece on health by Katherine-Mansfield 	1166 	images/book/health/66.jpeg 	
2887 	At The Bay Shore Farm 	Lucy-Maud-Montgomery 	fiction 	174 	166 	this is a masterpiece on fiction by Lucy-Maud-Montgomery 	1443 	images/book/fiction/20.jpeg 	
2888 	At The Beginning, An 	Hamlin-Garland 	science 	171 	165 	this book talks about science by Hamlin-Garland 	1329 	images/book/science/23.jpeg 	
2889 	At The Bookstall 	A.-A.-Milne 	kids 	109 	84 	there are breathtaking descriptions of kids by A.-A.-Milne 	1056 	images/book/kids/50.jpeg 	
2890 	At The Bridal 	Ella-Wheeler-Wilcox 	biography 	149 	137 	this is a good book on biography by Ella-Wheeler-Wilcox 	1061 	images/book/biography/11.jpeg 	
2891 	At The Burns Centennial 	James-Russell-Lowell 	biography 	135 	102 	this is a good book on biography by James-Russell-Lowell 	1758 	images/book/biography/32.jpeg 	
2892 	At The Cannons Mouth 	Herman-Melville 	health 	134 	128 	there are breathtaking descriptions of health by Herman-Melville 	1709 	images/book/health/117.jpeg 	
2893 	At The Cavour 	Arthur-Symons 	kids 	157 	119 	this is a masterpiece on kids by Arthur-Symons 	1737 	images/book/kids/42.jpeg 	
2894 	At The Church Gate 	William-Makepeace-Thackeray 	biography 	191 	181 	this is a good book on biography by William-Makepeace-Thackeray 	1920 	images/book/biography/2.jpeg 	
2895 	At The Close 	George-Meredith 	kids 	145 	129 	there are breathtaking descriptions of kids by George-Meredith 	1529 	images/book/kids/4.jpeg 	
2896 	At The Close Of A Course Of Lectures 	Oliver-Wendell-Holmes 	fiction 	163 	131 	this is a masterpiece on fiction by Oliver-Wendell-Holmes 	1702 	images/book/fiction/0.jpeg 	
2897 	At The Close Of The Canvass 	Ambrose-Bierce 	science 	144 	135 	this is a good book on science by Ambrose-Bierce 	1297 	images/book/science/8.jpeg 	
2898 	At The Commencement Dinner, 1866 	James-Russell-Lowell 	health 	111 	96 	there are breathtaking descriptions of health by James-Russell-Lowell 	1317 	images/book/health/117.jpeg 	
2899 	At The Convent Gate 	Austin-Dobson 	health 	153 	120 	there are breathtaking descriptions of health by Austin-Dobson 	1521 	images/book/health/60.jpeg 	
2900 	At The Corregidors 	Madison-Julius-Cawein 	science 	195 	159 	this is a good book on science by Madison-Julius-Cawein 	1551 	images/book/science/30.jpeg 	
2901 	At The Cross Roads 	Fay-Inchfawn 	kids 	130 	85 	this book talks about kids by Fay-Inchfawn 	1353 	images/book/kids/66.jpeg 	
2902 	At The Dawn Of The Kaliyuga 	George-William-Russell 	science 	151 	118 	this is a good book on science by George-William-Russell 	1021 	images/book/science/58.jpeg 	
2903 	At The Dinner-Table 	Thomas-Hardy 	biography 	193 	165 	this book talks about biography by Thomas-Hardy 	1461 	images/book/biography/2.jpeg 	
2904 	At The Dip Of The Road 	Mary-Louisa-Molesworth 	fiction 	102 	82 	this is a masterpiece on fiction by Mary-Louisa-Molesworth 	1747 	images/book/fiction/71.jpeg 	
2905 	At The Dock 	John-Freeman 	fiction 	197 	197 	there are breathtaking descriptions of fiction by John-Freeman 	1637 	images/book/fiction/47.jpeg 	
2906 	At The Dog Show 	Christopher-Morley 	kids 	104 	91 	this is a masterpiece on kids by Christopher-Morley 	1096 	images/book/kids/41.jpeg 	
2907 	At The Door 	Eugene-Field 	biography 	173 	130 	this is a good book on biography by Eugene-Field 	1684 	images/book/biography/8.jpeg 	
2908 	At The Door 	Edgar-A.-Guest 	biography 	130 	123 	this is a good book on biography by Edgar-A.-Guest 	1169 	images/book/biography/25.jpeg 	
2909 	At the Earths Core 	Edgar-Rice-Burroughs 	kids 	135 	91 	this is a good book on kids by Edgar-Rice-Burroughs 	1625 	images/book/kids/42.jpeg 	
2910 	At The Ebbing Of The Tide 	Louis-Becke 	health 	176 	140 	this is a masterpiece on health by Louis-Becke 	1870 	images/book/health/108.jpeg 	
2911 	At The Eleventh Hour 	Ambrose-Bierce 	health 	166 	137 	this book talks about health by Ambrose-Bierce 	1395 	images/book/health/149.jpeg 	
2912 	At The End 	Rachel-Annand-Taylor 	biography 	116 	71 	there are breathtaking descriptions of biography by Rachel-Annand-Taylor 	1717 	images/book/biography/22.jpeg 	
2913 	At The End Of The Day 	Bliss-Carman 	health 	173 	163 	this is a masterpiece on health by Bliss-Carman 	1106 	images/book/health/122.jpeg 	
2914 	At The End Of The Feast 	Harrison-S.-Morris 	kids 	200 	192 	this is a masterpiece on kids by Harrison-S.-Morris 	1418 	images/book/kids/56.jpeg 	
2915 	At The End Of The World 	Gilbert-Parker 	kids 	188 	180 	this is a masterpiece on kids by Gilbert-Parker 	1757 	images/book/kids/98.jpeg 	
2916 	At the Entering of the New Year 	Thomas-Hardy 	science 	115 	95 	this is a masterpiece on science by Thomas-Hardy 	1534 	images/book/science/28.jpeg 	
2917 	At The Fair 	Alexander-Lange-Kielland 	kids 	166 	156 	this is a good book on kids by Alexander-Lange-Kielland 	1014 	images/book/kids/51.jpeg 	
2918 	At The Feast Of Lanterns 	Thomas-Burke 	kids 	118 	74 	this is a masterpiece on kids by Thomas-Burke 	1224 	images/book/kids/75.jpeg 	
2919 	At The Ferry 	Archibald-Lampman 	health 	126 	76 	there are breathtaking descriptions of health by Archibald-Lampman 	1682 	images/book/health/12.jpeg 	
2920 	At The Ferry 	Madison-Julius-Cawein 	fiction 	103 	63 	this is a masterpiece on fiction by Madison-Julius-Cawein 	1014 	images/book/fiction/25.jpeg 	
2921 	At the Foot of the Rainbow 	Gene-Stratton-Porter 	health 	159 	144 	this book talks about health by Gene-Stratton-Porter 	1668 	images/book/health/107.jpeg 	
2922 	At The Foot Of The Trail 	Margaret-Collier-Graham 	science 	179 	165 	there are breathtaking descriptions of science by Margaret-Collier-Graham 	1392 	images/book/science/38.jpeg 	
2923 	At The Front 	Henry-Seton-Merriman 	kids 	138 	90 	this book talks about kids by Henry-Seton-Merriman 	1491 	images/book/kids/54.jpeg 	
2924 	At The Funeral Of A Minor Poet 	Thomas-Bailey-Aldrich 	science 	137 	135 	this is a masterpiece on science by Thomas-Bailey-Aldrich 	1464 	images/book/science/25.jpeg 	
2925 	At The Funeral, February 2, 1901 	George-Meredith 	fiction 	109 	100 	this book talks about fiction by George-Meredith 	1905 	images/book/fiction/63.jpeg 	
2926 	At The Gasthof Zum Ochsen 	Christopher-Morley 	science 	107 	89 	this book talks about science by Christopher-Morley 	1570 	images/book/science/11.jpeg 	
2927 	At The Gate 	Susan-Coolidge 	science 	154 	143 	this is a good book on science by Susan-Coolidge 	1923 	images/book/science/35.jpeg 	
2928 	At The Gate 	Edith-Nesbit 	kids 	200 	197 	this is a masterpiece on kids by Edith-Nesbit 	1465 	images/book/kids/16.jpeg 	
2929 	At The Gate 	Myla-Jo-Closser 	biography 	196 	161 	this is a good book on biography by Myla-Jo-Closser 	1513 	images/book/biography/10.jpeg 	
2930 	At The Gates Of Constantinople 	Charles-Morris 	fiction 	163 	161 	this book talks about fiction by Charles-Morris 	1832 	images/book/fiction/31.jpeg 	
2931 	At The Granite Gate 	Bliss-Carman 	kids 	116 	66 	this is a masterpiece on kids by Bliss-Carman 	1869 	images/book/kids/31.jpeg 	
2932 	At The Grave Of A Young Mother 	Mrs. J.-C.-Yule 	fiction 	126 	102 	this is a good book on fiction by Mrs. J.-C.-Yule 	1220 	images/book/fiction/77.jpeg 	
2933 	At The Grave Of Charles Lamb, In Edmonton 	William-Watson 	science 	199 	177 	there are breathtaking descriptions of science by William-Watson 	1683 	images/book/science/20.jpeg 	
2934 	At The Grave Of Heine 	Olive-Tilford-Dargan 	kids 	122 	100 	this is a good book on kids by Olive-Tilford-Dargan 	1767 	images/book/kids/40.jpeg 	
2935 	At The Hacienda 	Bret-Harte 	biography 	121 	120 	there are breathtaking descriptions of biography by Bret-Harte 	1222 	images/book/biography/14.jpeg 	
2936 	At The Helm 	Cale-Young-Rice 	fiction 	194 	182 	this is a good book on fiction by Cale-Young-Rice 	1159 	images/book/fiction/0.jpeg 	
2937 	At The Hop 	Ella-Wheeler-Wilcox 	health 	162 	148 	this book talks about health by Ella-Wheeler-Wilcox 	1195 	images/book/health/118.jpeg 	
2938 	At The Keith Ranch 	Anna-Fuller 	biography 	169 	124 	this is a good book on biography by Anna-Fuller 	1262 	images/book/biography/1.jpeg 	
2939 	At The Keyhole 	Walter-De la Mare 	science 	130 	99 	this book talks about science by Walter-De la Mare 	1635 	images/book/science/39.jpeg 	
2940 	At The Last 	Edith-Nesbit 	biography 	138 	132 	this is a masterpiece on biography by Edith-Nesbit 	1329 	images/book/biography/37.jpeg 	
2941 	At The Lyceum 	Arthur-Symons 	health 	162 	159 	there are breathtaking descriptions of health by Arthur-Symons 	1494 	images/book/health/12.jpeg 	
2942 	At The Making Of Man 	Bliss-Carman 	science 	179 	155 	this book talks about science by Bliss-Carman 	1190 	images/book/science/46.jpeg 	
2943 	At The Market Of The Dead 	Lafcadio-Hearn 	science 	171 	169 	this is a good book on science by Lafcadio-Hearn 	1935 	images/book/science/5.jpeg 	
2944 	At The Matzes 	Judah-Steinberg 	fiction 	174 	160 	this book talks about fiction by Judah-Steinberg 	1716 	images/book/fiction/13.jpeg 	
2945 	At The Mercy Of Tiberius 	Gilbert-Parker 	fiction 	144 	128 	this is a good book on fiction by Gilbert-Parker 	1474 	images/book/fiction/59.jpeg 	
2946 	At the Mercy of Tiberius: A Novel 	Augusta-Jane-Evans 	health 	157 	149 	there are breathtaking descriptions of health by Augusta-Jane-Evans 	1354 	images/book/health/124.jpeg 	
2947 	At The Mid Hour Of Night 	Thomas-Moore 	fiction 	176 	129 	this is a masterpiece on fiction by Thomas-Moore 	1807 	images/book/fiction/6.jpeg 	
2948 	At The Mission Of San Carmel 	Bret-Harte 	science 	104 	80 	this is a masterpiece on science by Bret-Harte 	1068 	images/book/science/17.jpeg 	
2949 	At The Next Table 	David-Morton 	health 	120 	97 	this is a good book on health by David-Morton 	1057 	images/book/health/132.jpeg 	
2950 	At The Opera In 1864 	George-William-Curtis 	health 	149 	127 	this book talks about health by George-William-Curtis 	1972 	images/book/health/107.jpeg 	
2951 	At The Panaderia 	Mary-E.-Bamford 	kids 	160 	122 	this is a masterpiece on kids by Mary-E.-Bamford 	1497 	images/book/kids/43.jpeg 	
2952 	At The Pantomime 	Oliver-Wendell-Holmes 	fiction 	126 	121 	this is a masterpiece on fiction by Oliver-Wendell-Holmes 	1217 	images/book/fiction/77.jpeg 	
2953 	At The Papyrus Club 	Oliver-Wendell-Holmes 	science 	175 	154 	there are breathtaking descriptions of science by Oliver-Wendell-Holmes 	1174 	images/book/science/20.jpeg 	
2954 	At The Parting Of The Ways 	Helen-Gray-Cone 	health 	116 	115 	there are breathtaking descriptions of health by Helen-Gray-Cone 	1178 	images/book/health/43.jpeg 	
2955 	At The Peace Table 	Edgar-A.-Guest 	fiction 	111 	94 	this is a masterpiece on fiction by Edgar-A.-Guest 	1995 	images/book/fiction/52.jpeg 	
2956 	At The Piano 	Thomas-Hardy 	biography 	174 	153 	there are breathtaking descriptions of biography by Thomas-Hardy 	1867 	images/book/biography/5.jpeg 	
2957 	At the Pits Mouth 	Rudyard-Kipling 	kids 	126 	92 	there are breathtaking descriptions of kids by Rudyard-Kipling 	1145 	images/book/kids/78.jpeg 	
2958 	At The Play 	Virna-Sheard 	fiction 	198 	190 	this is a good book on fiction by Virna-Sheard 	1505 	images/book/fiction/58.jpeg 	
2959 	At The Play 	Gilbert-Parker 	health 	193 	155 	there are breathtaking descriptions of health by Gilbert-Parker 	1000 	images/book/health/161.jpeg 	
2960 	At The Play 	Charles-Hamilton-Musgrove 	biography 	105 	76 	this book talks about biography by Charles-Hamilton-Musgrove 	1642 	images/book/biography/32.jpeg 	
2961 	At the Point of the Bayonet: A Tale of the Mahratta War 	George-Alfred-Henty 	science 	132 	126 	this is a masterpiece on science by George-Alfred-Henty 	1112 	images/book/science/7.jpeg 	
2962 	At The Pole 	Ambrose-Bierce 	health 	173 	125 	this is a masterpiece on health by Ambrose-Bierce 	1887 	images/book/health/74.jpeg 	
2963 	At the Railway Station, Upway 	Thomas-Hardy 	kids 	179 	162 	this is a good book on kids by Thomas-Hardy 	1365 	images/book/kids/76.jpeg 	
2964 	At the Rainbows End 	Jack-London 	health 	151 	108 	this book talks about health by Jack-London 	1445 	images/book/health/118.jpeg 	
2965 	At The Road-House: In Memory Of Robert Louis Stevenson 	Bliss-Carman 	health 	151 	140 	this is a good book on health by Bliss-Carman 	1832 	images/book/health/145.jpeg 	
2966 	At The Rough-And-Tumble Landing 	Charles-G. D.-Roberts 	kids 	118 	101 	this is a masterpiece on kids by Charles-G. D.-Roberts 	1966 	images/book/kids/95.jpeg 	
2967 	At the Royal Academy 	Thomas-Hardy 	biography 	153 	110 	this book talks about biography by Thomas-Hardy 	1480 	images/book/biography/42.jpeg 	
2968 	At The Saturday Club 	Oliver-Wendell-Holmes 	science 	123 	96 	there are breathtaking descriptions of science by Oliver-Wendell-Holmes 	1201 	images/book/science/27.jpeg 	
2969 	At The Sea-Side 	Robert-Louis-Stevenson 	fiction 	194 	161 	this book talks about fiction by Robert-Louis-Stevenson 	1384 	images/book/fiction/60.jpeg 	
2970 	At the Shrine of St. Wagner 	Mark-Twain 	fiction 	147 	108 	this is a masterpiece on fiction by Mark-Twain 	1623 	images/book/fiction/53.jpeg 	
2971 	At The Sick Childrens Hospital 	Jean-Blewett 	health 	123 	102 	this is a masterpiece on health by Jean-Blewett 	1372 	images/book/health/19.jpeg 	
2972 	At The Sign Of The Cat And Racket 	Honore-de-Balzac 	biography 	129 	84 	this book talks about biography by Honore-de-Balzac 	1024 	images/book/biography/11.jpeg 	
2973 	At The Sign Of The Eagle 	Gilbert-Parker 	biography 	194 	167 	this book talks about biography by Gilbert-Parker 	1969 	images/book/biography/21.jpeg 	
2974 	At the Sign of the Jack OLantern 	Myrtle-Reed 	fiction 	166 	163 	this book talks about fiction by Myrtle-Reed 	1118 	images/book/fiction/14.jpeg 	
2975 	At The Sign Of The Lion 	Hilaire-Belloc 	science 	146 	98 	this book talks about science by Hilaire-Belloc 	1102 	images/book/science/55.jpeg 	
2976 	At The Sign Of The Lyre 	Austin-Dobson 	biography 	142 	93 	this is a masterpiece on biography by Austin-Dobson 	1005 	images/book/biography/12.jpeg 	
2977 	At The Sign Of The Lyre 	Richard-Le Gallienne 	fiction 	196 	156 	there are breathtaking descriptions of fiction by Richard-Le Gallienne 	1177 	images/book/fiction/13.jpeg 	
2978 	At The Sign Of The Savage 	William-Dean-Howells 	health 	145 	132 	this book talks about health by William-Dean-Howells 	1769 	images/book/health/99.jpeg 	
2979 	At The Sign Of The Skull 	Madison-Julius-Cawein 	fiction 	103 	69 	this is a masterpiece on fiction by Madison-Julius-Cawein 	1605 	images/book/fiction/66.jpeg 	
2980 	At The Stile 	Madison-Julius-Cawein 	science 	108 	84 	this is a masterpiece on science by Madison-Julius-Cawein 	1938 	images/book/science/3.jpeg 	
2981 	At The Summit Of The Washington Monument 	Will-Carleton 	science 	151 	117 	this is a good book on science by Will-Carleton 	1122 	images/book/science/5.jpeg 	
2982 	At The Tavern 	Paul-Laurence-Dunbar 	kids 	199 	179 	this is a masterpiece on kids by Paul-Laurence-Dunbar 	1314 	images/book/kids/24.jpeg 	
2983 	At The Telephone 	Edwin-C.-Ranck 	kids 	112 	63 	there are breathtaking descriptions of kids by Edwin-C.-Ranck 	1581 	images/book/kids/84.jpeg 	
2984 	At the Time Appointed 	A.-Maynard-Barbour 	fiction 	163 	161 	there are breathtaking descriptions of fiction by A.-Maynard-Barbour 	1375 	images/book/fiction/79.jpeg 	
2985 	At The Time Of Clear Weather 	Thomas-Burke 	biography 	164 	121 	this book talks about biography by Thomas-Burke 	1331 	images/book/biography/3.jpeg 	
2986 	At The Tomb Of Napoleon Before The Elections In America--November, 1912 	Alan-Seeger 	health 	186 	184 	this is a good book on health by Alan-Seeger 	1852 	images/book/health/78.jpeg 	
2987 	At The Turn Of The Road 	Oliver-Wendell-Holmes 	fiction 	109 	93 	this book talks about fiction by Oliver-Wendell-Holmes 	1657 	images/book/fiction/66.jpeg 	
2988 	At The Unitarian Festival 	Oliver-Wendell-Holmes 	science 	140 	137 	this is a good book on science by Oliver-Wendell-Holmes 	1036 	images/book/science/28.jpeg 	
2989 	At the Villa Rose 	A.-E. W.-Mason 	kids 	177 	139 	this is a masterpiece on kids by A.-E. W.-Mason 	1838 	images/book/kids/11.jpeg 	
2990 	At The War Office, London 	Thomas-Hardy 	biography 	144 	121 	this is a good book on biography by Thomas-Hardy 	1742 	images/book/biography/10.jpeg 	
2991 	At The Water 	Elizabeth-Madox-Roberts 	biography 	122 	113 	there are breathtaking descriptions of biography by Elizabeth-Madox-Roberts 	1861 	images/book/biography/37.jpeg 	
2992 	At The Wedding March 	Gerard-Manley-Hopkins 	science 	103 	78 	this is a masterpiece on science by Gerard-Manley-Hopkins 	1886 	images/book/science/5.jpeg 	
2993 	At The White Gate 	Michael-Fairless 	kids 	154 	119 	this book talks about kids by Michael-Fairless 	1428 	images/book/kids/90.jpeg 	
2994 	At The Wicket-Gate 	Thomas-Hardy 	science 	126 	100 	this is a masterpiece on science by Thomas-Hardy 	1488 	images/book/science/34.jpeg 	
2995 	At The Window 	Thomas-S.-Jones 	biography 	131 	98 	this book talks about biography by Thomas-S.-Jones 	1345 	images/book/biography/1.jpeg 	
2996 	At The Window 	D.-H.-Lawrence 	science 	149 	137 	this book talks about science by D.-H.-Lawrence 	1520 	images/book/science/31.jpeg 	
2997 	At The Womens Clubs 	Christopher-Morley 	science 	140 	128 	this book talks about science by Christopher-Morley 	1264 	images/book/science/56.jpeg 	
2998 	At The Word Farewell 	Thomas-Hardy 	fiction 	153 	109 	this book talks about fiction by Thomas-Hardy 	1514 	images/book/fiction/4.jpeg 	
2999 	At Thirty-Five 	Robert-W.-Service 	science 	163 	133 	this is a masterpiece on science by Robert-W.-Service 	1380 	images/book/science/5.jpeg 	
3000 	At Tiber Mouth 	Rennell-Rodd 	science 	145 	117 	this is a good book on science by Rennell-Rodd 	1626 	images/book/science/39.jpeg 	
3001 	At Tintern Abbey 	Cale-Young-Rice 	biography 	117 	117 	there are breathtaking descriptions of biography by Cale-Young-Rice 	1119 	images/book/biography/30.jpeg 	
3002 	At Twenty-One 	Madison-Julius-Cawein 	biography 	195 	173 	this book talks about biography by Madison-Julius-Cawein 	1127 	images/book/biography/13.jpeg 	
3003 	At Twenty-two 	Rudyard-Kipling 	biography 	170 	150 	this is a masterpiece on biography by Rudyard-Kipling 	1737 	images/book/biography/39.jpeg 	
3004 	At Twilight 	Bliss-Carman 	biography 	102 	82 	there are breathtaking descriptions of biography by Bliss-Carman 	1083 	images/book/biography/23.jpeg 	
3005 	At Twilight 	Susan-Glaspell 	fiction 	118 	103 	there are breathtaking descriptions of fiction by Susan-Glaspell 	1961 	images/book/fiction/43.jpeg 	
3006 	At Tynemouth Priory, After A Tempestuous Voyage 	William-Lisle-Bowles 	kids 	111 	96 	this book talks about kids by William-Lisle-Bowles 	1617 	images/book/kids/39.jpeg 	
3007 	At Utter Loaf 	James-Whitcomb-Riley 	science 	171 	166 	there are breathtaking descriptions of science by James-Whitcomb-Riley 	1140 	images/book/science/3.jpeg 	
3008 	At Ventura, California 	Dhan-Gopal-Mukerji 	health 	119 	69 	this is a good book on health by Dhan-Gopal-Mukerji 	1083 	images/book/health/12.jpeg 	
3009 	At Verona 	Oscar-Wilde 	fiction 	182 	160 	there are breathtaking descriptions of fiction by Oscar-Wilde 	1053 	images/book/fiction/29.jpeg 	
3010 	At Vespers 	Madison-Julius-Cawein 	biography 	185 	174 	there are breathtaking descriptions of biography by Madison-Julius-Cawein 	1572 	images/book/biography/37.jpeg 	
3011 	At Waking 	Thomas-Hardy 	biography 	182 	142 	this is a good book on biography by Thomas-Hardy 	1359 	images/book/biography/6.jpeg 	
3012 	At Washington 	John-Greenleaf-Whittier 	science 	109 	88 	this is a good book on science by John-Greenleaf-Whittier 	1425 	images/book/science/49.jpeg 	
3013 	At Winters End 	Cale-Young-Rice 	kids 	168 	165 	this is a masterpiece on kids by Cale-Young-Rice 	1304 	images/book/kids/63.jpeg 	
3014 	At Yaidzu 	Lafcadio-Hearn 	science 	159 	126 	this is a good book on science by Lafcadio-Hearn 	1726 	images/book/science/42.jpeg 	
3015 	Atalanta 	Jeanie-Lang 	fiction 	126 	118 	this is a good book on fiction by Jeanie-Lang 	1018 	images/book/fiction/27.jpeg 	
3016 	Atalanta 	Rennell-Rodd 	fiction 	192 	176 	this is a good book on fiction by Rennell-Rodd 	1932 	images/book/fiction/79.jpeg 	
3017 	Atalanta In Camden-Town 	Lewis-Carroll 	health 	179 	142 	this is a masterpiece on health by Lewis-Carroll 	1150 	images/book/health/38.jpeg 	
3018 	Atalantas Race 	Josephine-Preston-Peabody 	fiction 	199 	171 	this is a good book on fiction by Josephine-Preston-Peabody 	1018 	images/book/fiction/50.jpeg 	
3019 	Atalantis Major 	Daniel-Defoe 	kids 	149 	132 	this book talks about kids by Daniel-Defoe 	1094 	images/book/kids/78.jpeg 	
3020 	Atavism 	Cale-Young-Rice 	health 	133 	130 	this book talks about health by Cale-Young-Rice 	1712 	images/book/health/124.jpeg 	
3021 	Atavism 	Elinor-Wylie 	health 	176 	164 	this book talks about health by Elinor-Wylie 	1461 	images/book/health/22.jpeg 	
3022 	Atavism 	Laurence-Hope 	science 	142 	126 	this is a masterpiece on science by Laurence-Hope 	1728 	images/book/science/0.jpeg 	
3023 	Atavism Of John Tom Little Bear, The 	O-Henry 	science 	143 	110 	this is a good book on science by O-Henry 	1433 	images/book/science/40.jpeg 	
3024 	Atavist, The 	Robert-W.-Service 	fiction 	136 	133 	this book talks about fiction by Robert-W.-Service 	1752 	images/book/fiction/8.jpeg 	
3025 	Athabaska Dick 	Robert-W.-Service 	fiction 	164 	162 	this book talks about fiction by Robert-W.-Service 	1047 	images/book/fiction/42.jpeg 	
3026 	Athalie 	Robert-W.-Chambers 	science 	150 	106 	this is a masterpiece on science by Robert-W.-Chambers 	1791 	images/book/science/16.jpeg 	
3027 	Athanasia 	Oscar-Wilde 	biography 	165 	138 	this is a masterpiece on biography by Oscar-Wilde 	1982 	images/book/biography/32.jpeg 	
3028 	Athanatos 	Henry-Kirk-White 	fiction 	105 	58 	there are breathtaking descriptions of fiction by Henry-Kirk-White 	1014 	images/book/fiction/29.jpeg 	
3029 	Atheism 	Lemuel-K.-Washburn 	kids 	139 	133 	this book talks about kids by Lemuel-K.-Washburn 	1473 	images/book/kids/41.jpeg 	
3030 	Atheist, The 	Cale-Young-Rice 	biography 	143 	112 	this book talks about biography by Cale-Young-Rice 	1094 	images/book/biography/15.jpeg 	
3031 	Atheists Mass, The 	Honore-de-Balzac 	health 	187 	137 	this is a good book on health by Honore-de-Balzac 	1176 	images/book/health/8.jpeg 	
3032 	Athenian 	Gilbert-Parker 	biography 	124 	101 	there are breathtaking descriptions of biography by Gilbert-Parker 	1707 	images/book/biography/30.jpeg 	
3033 	Athenian And American Life 	John-Fiske 	kids 	163 	161 	this book talks about kids by John-Fiske 	1734 	images/book/kids/77.jpeg 	
3034 	Athenian Reverie, An 	Archibald-Lampman 	fiction 	101 	62 	this is a good book on fiction by Archibald-Lampman 	1440 	images/book/fiction/36.jpeg 	
3035 	Athenians At Marathon, The 	Charles-Morris 	biography 	126 	125 	this is a masterpiece on biography by Charles-Morris 	1436 	images/book/biography/34.jpeg 	
3036 	Athens: Its Rise and Fall 	Edward-Bulwer-Lytton 	health 	136 	113 	there are breathtaking descriptions of health by Edward-Bulwer-Lytton 	1999 	images/book/health/138.jpeg 	
3037 	Athletic Sports At Parkhurst 	Talbot-Baines-Reed 	science 	178 	172 	this is a good book on science by Talbot-Baines-Reed 	1804 	images/book/science/34.jpeg 	
3038 	Atlantic, The 	Edward-Doyle 	fiction 	197 	168 	this book talks about fiction by Edward-Doyle 	1656 	images/book/fiction/25.jpeg 	
3039 	Atonement 	William-Rose-Benet 	biography 	170 	160 	this is a masterpiece on biography by William-Rose-Benet 	1997 	images/book/biography/28.jpeg 	
3040 	Atonement 	Charles-Hamilton-Musgrove 	biography 	150 	127 	this book talks about biography by Charles-Hamilton-Musgrove 	1722 	images/book/biography/29.jpeg 	
3041 	Atonement Evening Prayer 	Morris-Rosenfeld 	science 	180 	145 	this is a masterpiece on science by Morris-Rosenfeld 	1822 	images/book/science/34.jpeg 	
3042 	Atoner, The 	Cale-Young-Rice 	health 	169 	138 	this is a good book on health by Cale-Young-Rice 	1797 	images/book/health/45.jpeg 	
3043 	Atra Cura 	William-Makepeace-Thackeray 	health 	117 	82 	this is a masterpiece on health by William-Makepeace-Thackeray 	1352 	images/book/health/66.jpeg 	
3044 	Atrocities 	Siegfried-Sassoon 	kids 	131 	111 	this book talks about kids by Siegfried-Sassoon 	1061 	images/book/kids/90.jpeg 	
3045 	Attack 	Siegfried-Sassoon 	science 	189 	187 	there are breathtaking descriptions of science by Siegfried-Sassoon 	1812 	images/book/science/18.jpeg 	
3046 	Attack, The 	D.-H.-Lawrence 	kids 	163 	148 	this is a good book on kids by D.-H.-Lawrence 	1598 	images/book/kids/70.jpeg 	
3047 	Attack Of Alliteration, An 	Israel-Zangwill 	biography 	180 	172 	this is a good book on biography by Israel-Zangwill 	1764 	images/book/biography/40.jpeg 	
3048 	Attack On The Play Boy, The 	William-Butler-Yeats 	science 	195 	194 	this is a masterpiece on science by William-Butler-Yeats 	1903 	images/book/science/21.jpeg 	
3049 	Attadale West Highlands 	William-Ernest-Henley 	fiction 	117 	107 	this is a good book on fiction by William-Ernest-Henley 	1716 	images/book/fiction/70.jpeg 	
3050 	Attainment [There is no summit you may not attain] 	Ella-Wheeler-Wilcox 	health 	132 	129 	this book talks about health by Ella-Wheeler-Wilcox 	1763 	images/book/health/158.jpeg 	
3051 	Attainment [Use all your hidden forces. Do not miss] 	Ella-Wheeler-Wilcox 	kids 	143 	108 	this book talks about kids by Ella-Wheeler-Wilcox 	1705 	images/book/kids/49.jpeg 	
3052 	Attalie Brouillard 	George-Washington-Cable 	biography 	182 	162 	this book talks about biography by George-Washington-Cable 	1605 	images/book/biography/25.jpeg 	
3053 	Attempt At Reform, An 	August-Strindberg 	fiction 	199 	179 	there are breathtaking descriptions of fiction by August-Strindberg 	1069 	images/book/fiction/77.jpeg 	
3054 	Attendants 	David-Morton 	science 	136 	101 	this book talks about science by David-Morton 	1335 	images/book/science/0.jpeg 	
